SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
11ra Seccion San Agustin,Residencial urbano,Urbano,16936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-6.891.381,-3.289.472,"-68,91381-32,89472",14871,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-6.891.331,-3.289.291,"-68,91331-32,89291",14878,0
11ra Seccion San Agustin,Residencial urbano,Urbano,129091,11,San Agustin,500071304,1215,325,46,387,74,60,480,114,270,97,26,49,0,1051,92,33,1,68,,,,-6.890.584,-3.288.805,"-68,90584-32,88805",14911,162.907
11ra Seccion San Agustin,Residencial urbano,Urbano,2279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.999,-3.288.881,"-68,89999-32,88881",14927,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-6.890.109,-3.289.022,"-68,90109-32,89022",14933,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-6.890.154,-3.289.142,"-68,90154-32,89142",14943,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-6.890.216,-3.289.042,"-68,90216-32,89042",14944,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.856,-3.288.982,"-68,89856-32,88982",14945,0
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-6.890.222,-3.289.013,"-68,90222-32,89013",14954,23.262
11ra Seccion San Agustin,Residencial urbano,Urbano,58.2,11,San Agustin,500071308,1148,291,44,413,53,60,462,97,244,60,25,27,0,928,103,34,3,111,,,,-6.890.229,-3.289.143,"-68,90229-32,89143",14962,0
11ra Seccion San Agustin,Residencial urbano,Urbano,16936,11,San Agustin,500071307,1336,347,46,495,39,75,609,69,285,93,20,29,0,1101,127,55,35,169,,,,-6.890.042,-3.289.319,"-68,90042-32,89319",14977,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.890.022,-3.288.771,"-68,90022-32,88771",14990,0
11ra Seccion San Agustin,Residencial urbano,Urbano,2279,11,San Agustin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.965,-3.288.753,"-68,89965-32,88753",14993,0
9na Seccion Parque Gral. San Martin,Residencial urbano,Urbano,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.889.848,-328.872,"-68,89848-32,8872",14998,0
11ra Seccion San Agustin,Residencial urbano,Urbano,43.67,11,San Agustin,500071303,1314,285,52,382,39,49,569,140,236,110,25,34,0,1133,85,5,0,6,,,,-689.038,-3.288.531,"-68,9038-32,88531",15005,0
11ra Seccion San Agustin,Residencial urbano,Urbano,43.67,11,San Agustin,500071303,1314,285,52,382,39,49,569,140,236,110,25,34,0,1133,85,5,0,6,,,,-6.889.926,-3.288.685,"-68,89926-32,88685",15020,0
,Residencial urbano,Urbano,,,,500491109,668,196,15,212,35,46,88,49,88,26,73,196,38,562,62,2,38,87,,,,-6.887.863,-3.286.416,"-68,87863-32,86416",15037,83.134
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-6.889.473,-3.286.521,"-68,89473-32,86521",15084,0
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,837,10,Residencial Los Cerros,500071001,1179,326,30,213,85,43,95,94,138,71,86,549,67,1106,41,0,71,11,,,,-6.889.336,-3.286.538,"-68,89336-32,86538",15086,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.937,-3.287.551,"-68,87937-32,87551",15117,576
8va Seccion Aeroparque,Residencial urbano,Urbano,97257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-6.888.221,-3.287.155,"-68,88221-32,87155",15159,2823
8va Seccion Aeroparque,Residencial urbano,Urbano,97257,8,Aeroparque,500071002,741,242,38,116,93,18,120,39,188,46,71,217,14,699,24,0,9,3,,,,-6.888.208,-3.287.271,"-68,88208-32,87271",15160,729.269
8va Seccion Aeroparque,Area de Seguridad,Natural,2279,8,Aeroparque,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.187,-3.287.595,"-68,88187-32,87595",15163,36.007
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.246,-3.286.961,"-68,88246-32,86961",15165,127.607
10ma Seccion Residencial Los Cerros,Residencial suburbano,Interfaz,37.59,10,Residencial Los Cerros,500071003,921,277,26,177,98,39,99,50,188,51,92,330,31,856,33,0,1,1,,,,-6.888.329,-3.286.554,"-68,88329-32,86554",15173,335.607
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.564,-3.288.249,"-68,88564-32,88249",15222,0
9na Seccion Parque Gral. San Martin,Especial UNCuyo,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.159,-3.288.219,"-68,88159-32,88219",15224,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.374,-3.288.434,"-68,88374-32,88434",15226,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,2279,9,Parque Gral. San Martin,500071309,1365,333,52,507,29,73,552,116,278,74,40,23,1,1101,149,27,72,131,,,,-6.888.329,-3.288.257,"-68,88329-32,88257",15235,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,10684,7,Residencial Parque,500071017,1016,311,37,184,130,32,141,43,261,50,145,284,11,945,38,0,0,1,,,,-6.887.038,-3.288.002,"-68,87038-32,88002",15244,8.005
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.802,-3.286.876,"-68,85802-32,86876",15260,1.069.386
5ta Seccion Residencial Sur,Especial Parque Gral. San Marti­n,Especial,74301,5,Residencial Sur,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,,,,-688.647,-3.290.123,"-68,8647-32,90123",15278,56.672
6ta Seccion Residencial Norte,Residencial urbano,Urbano,41343,6,Residencial Norte,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-688.582,-3.286.995,"-68,8582-32,86995",15279,790.039
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,74301,9,Parque Gral. San Martin,500070912,340,146,13,31,66,7,26,8,63,19,32,165,10,323,8,0,1,3,,,,-6.886.527,-3.290.135,"-68,86527-32,90135",15308,1.695
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.202,-3.286.849,"-68,86202-32,86849",15347,198.741
,Residencial urbano,Urbano,69585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-6.884.162,-3.286.848,"-68,84162-32,86848",,0
,Residencial urbano,Urbano,74733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-6.883.434,-3.286.579,"-68,83434-32,86579",,0
,Residencial urbano,Urbano,69585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-688.409,-3.287.066,"-68,8409-32,87066",,0
,Residencial urbano,Urbano,69585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-688.422,-3.287.061,"-68,8422-32,87061",,0
,Residencial urbano,Urbano,69585,4,,500070707,666,234,18,91,115,12,81,39,165,42,81,200,13,625,14,1,0,0,,,,-6.884.197,-3.286.976,"-68,84197-32,86976",,0
,Residencial urbano,Urbano,74733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-6.883.491,-32868,"-68,83491-32,868",,0
,Comercial,Altamente urbano,74733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-6.883.353,-3.286.824,"-68,83353-32,86824",,0
,Residencial urbano,Urbano,74733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-6.883.593,-3.286.693,"-68,83593-32,86693",,0
,Residencial urbano,Urbano,74733,4,Cuarta Oeste,500070703,714,254,19,141,109,28,96,51,184,35,86,178,10,649,32,6,0,2,,,,-6.883.449,-3.286.638,"-68,83449-32,86638",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.397,-3.287.163,"-68,84397-32,87163",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.006,-3.287.333,"-68,84006-32,87333",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-688.399,-3.287.275,"-68,8399-32,87275",,0
1ra Seccion Parque Central,Residencial urbano,Urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.883.974,-3.287.207,"-68,83974-32,87207",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.419,-328.731,"-68,84419-32,8731",,0
,Residencial urbano,Urbano,,4,Cuarta Oeste,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-6.884.175,-3.286.242,"-68,84175-32,86242",,0
,Residencial urbano,Urbano,,4,Cuarta Oeste,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-6.884.162,-3.286.242,"-68,84162-32,86242",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.383,-3.287.327,"-68,84383-32,87327",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.149,-3.287.288,"-68,84149-32,87288",,0
1ra Seccion Parque Central,Comercial,Altamente urbano,64952,1,Parque Central,500070101,947,344,34,140,163,26,124,58,234,44,104,295,15,884,30,2,0,1,,,,-6.884.411,-3.287.267,"-68,84411-32,87267",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.601,-3.287.196,"-68,85601-32,87196",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.653,-3.287.113,"-68,85653-32,87113",,0
,Comercial,Altamente urbano,,4,,500490414,1059,308,29,275,138,41,324,78,333,67,62,78,2,950,63,9,0,23,,,,-6.884.217,-3.286.242,"-68,84217-32,86242",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.733,-3.287.171,"-68,85733-32,87171",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.671,-3.287.183,"-68,85671-32,87183",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.513,-3.287.213,"-68,85513-32,87213",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.411,-3.287.156,"-68,85411-32,87156",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,66755,6,Residencial Norte,500071110,853,287,24,138,160,31,113,29,190,32,90,318,19,799,31,0,0,0,,,,-6.885.496,-3.287.141,"-68,85496-32,87141",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.833,-3.286.683,"-68,85833-32,86683",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.621,-3.286.912,"-68,85621-32,86912",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.851,-3.286.582,"-68,85851-32,86582",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.702,-3.286.625,"-68,85702-32,86625",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.706,-3.286.576,"-68,85706-32,86576",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.849,-3.286.528,"-68,85849-32,86528",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.566,-3.287.234,"-68,84566-32,87234",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.738,-3.287.356,"-68,84738-32,87356",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.739,-3.287.355,"-68,84739-32,87355",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.585,-3.287.305,"-68,84585-32,87305",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.865,-3.287.332,"-68,84865-32,87332",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,45097,6,Residencial Norte,500071101,643,210,12,94,101,16,58,37,93,25,57,294,32,598,22,0,1,2,,,,-6.885.758,-3.286.919,"-68,85758-32,86919",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,73595,6,Residencial Norte,500071111,575,186,26,88,99,16,68,30,138,24,65,191,11,529,20,0,0,1,,,,-6.885.045,-3.287.147,"-68,85045-32,87147",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,64226,6,Residencial Norte,500071113,500,179,13,70,117,11,92,18,137,16,67,120,14,473,13,2,0,0,,,,-6.884.867,-3.287.332,"-68,84867-32,87332",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,73595,6,Residencial Norte,500071111,575,186,26,88,99,16,68,30,138,24,65,191,11,529,20,0,0,1,,,,-6.884.973,-3.287.235,"-68,84973-32,87235",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.841,-3.286.626,"-68,84841-32,86626",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.896,-3.286.629,"-68,84896-32,86629",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.683,-3.286.617,"-68,84683-32,86617",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.703,-3.286.617,"-68,84703-32,86617",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.955,-3.286.581,"-68,84955-32,86581",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.636,-3.286.615,"-68,84636-32,86615",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.884.875,-3.286.525,"-68,84875-32,86525",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,,6,Residencial Norte,500491217,733,235,21,158,50,28,111,16,180,19,100,234,5,672,32,0,0,0,,,,-688.542,-3.286.336,"-68,8542-32,86336",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,,6,Residencial Norte,500491217,733,235,21,158,50,28,111,16,180,19,100,234,5,672,32,0,0,0,,,,-6.885.512,-3.286.342,"-68,85512-32,86342",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.885.029,-3.286.637,"-68,85029-32,86637",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,81321,6,Residencial Norte,500071105,825,310,22,122,189,26,141,28,235,37,73,238,6,771,29,1,0,2,,,,-6.885.101,-3.286.641,"-68,85101-32,86641",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.868,-3.286.348,"-68,84868-32,86348",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.553,-3.286.337,"-68,84553-32,86337",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.701,-3.286.388,"-68,84701-32,86388",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.701,-3.286.342,"-68,84701-32,86342",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-688.466,-328.644,"-68,8466-32,8644",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.704,-3.286.443,"-68,84704-32,86443",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.715,-3.286.269,"-68,84715-32,86269",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.809,-3.286.345,"-68,84809-32,86345",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.579,-3.286.338,"-68,84579-32,86338",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.638,-328.634,"-68,84638-32,8634",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.965,-3.286.463,"-68,84965-32,86463",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.885.044,-3.286.469,"-68,85044-32,86469",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.837,-3.286.453,"-68,84837-32,86453",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.889,-3.286.457,"-68,84889-32,86457",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.761,-3.286.446,"-68,84761-32,86446",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.884.803,-328.645,"-68,84803-32,8645",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77496,6,Residencial Norte,500071112,510,174,17,76,90,12,51,14,110,20,59,212,7,478,16,0,0,1,,,,-6.885.652,-3.286.404,"-68,85652-32,86404",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77496,6,Residencial Norte,500071112,510,174,17,76,90,12,51,14,110,20,59,212,7,478,16,0,0,1,,,,-6.885.657,-3.286.461,"-68,85657-32,86461",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77496,6,Residencial Norte,500071112,510,174,17,76,90,12,51,14,110,20,59,212,7,478,16,0,0,1,,,,-6.885.591,-3.286.408,"-68,85591-32,86408",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77932,6,Residencial Norte,500071104,796,294,35,127,164,25,124,27,222,33,88,214,25,738,30,0,0,0,,,,-6.885.121,-3.286.476,"-68,85121-32,86476",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,77496,6,Residencial Norte,500071112,510,174,17,76,90,12,51,14,110,20,59,212,7,478,16,0,0,1,,,,-6.885.646,-328.635,"-68,85646-32,8635",,0
6ta Seccion Residencial Norte,Residencial urbano,Urbano,69.06,6,Residencial Norte,500070605,504,189,10,81,86,13,54,27,118,14,66,180,14,474,16,1,0,1,,,,-6.885.295,-3.287.772,"-68,85295-32,87772",,0
